tree= 1, node=  1, feature= 9, thr= 29.41, gain=0.013121
tree= 1, node=192, feature= 8, thr= 34.33, gain=0.013040

tree= 1, node=193, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=194, feature= 6, thr= 44.84, gain=0.019032

tree= 1, node=195, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=196, feature=14, thr= 92.04, gain=0.059972

tree= 1, node=197, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=198, feature= 8, thr= 33.41, gain=0.037495

tree= 1, node=199, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=200, feature=14, thr=100.00, gain=0.000000

tree= 1, node=201, feature= 8, thr= 43.29, gain=0.017230

tree= 1, node=202, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=203, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=204, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=205, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=206, feature=10, thr= 98.69, gain=0.029810

tree= 1, node=207, feature= 7, thr= 40.24, gain=0.112269

tree= 1, node=208, feature= 3, thr= -1.00, gain=0.000000

tree= 1, node=209, feature= 1, thr= 82.12, gain=0.163551

tree= 1, node=210, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=211, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=212, feature= 3, thr= 89.41, gain=0.380064

tree= 1, node=213, feature=13, thr=  2.20, gain=0.002068

tree= 1, node=214, feature= 1, thr= 56.37, gain=0.029311

tree= 1, node=215, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=216, feature= 1, thr= 96.82, gain=0.165308

tree= 1, node=217, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=218, feature= 3, thr= -1.00, gain=0.000000

tree= 1, node=219, feature= 6, thr= 94.51, gain=0.076384

tree= 1, node=220, feature= 6, thr= 56.86, gain=0.132534

tree= 1, node=221, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=222, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=223, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=224, feature=13, thr= 38.24, gain=0.021689

tree= 1, node=225, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=226, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=227, feature= 7, thr=  1.04, gain=0.002949

tree= 1, node=228, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=229, feature= 7, thr= 67.96, gain=0.150856

tree= 1, node=230, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=231, feature= 4, thr= -1.00, gain=0.000000

tree= 1, node=232, feature=10, thr= 39.22, gain=0.008428

tree= 1, node=233, feature=13, thr= 54.35, gain=0.088072

tree= 1, node=234, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=235, feature= 1, thr= 93.41, gain=0.027794

tree= 1, node=236, feature= 3, thr= -1.00, gain=0.000000

tree= 1, node=237, feature= 3, thr= -1.00, gain=0.000000

tree= 1, node=238, feature= 2, thr= 45.29, gain=0.042999

tree= 1, node=239, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=240, feature= 6, thr= 70.59, gain=0.276176

tree= 1, node=241, feature= 1, thr= 75.35, gain=0.036862

tree= 1, node=242, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=243, feature= 9, thr= -1.00, gain=0.000000

tree= 1, node=244, feature= 7, thr=  0.86, gain=0.000070

tree= 1, node=245, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=246, feature= 7, thr= 36.71, gain=0.056920

tree= 1, node=247, feature= 6, thr= -1.00, gain=0.000000

tree= 1, node=248, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=249, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=250, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=251, feature=13, thr= 74.12, gain=0.019121

tree= 1, node=252, feature= 4, thr=  0.59, gain=0.000339

tree= 1, node=253, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=254, feature= 5, thr= -1.00, gain=0.000000

tree= 1, node=255, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=256, feature= 9, thr=  0.00, gain=0.000000

tree= 1, node=257, feature= 4, thr= 35.41, gain=0.026798

tree= 1, node=258, feature= 3, thr= -1.00, gain=0.000000

tree= 1, node=259, feature= 0, thr= 64.71, gain=0.241638

tree= 1, node=260, feature=13, thr= 23.04, gain=0.000107

tree= 1, node=261, feature= 7, thr= 41.18, gain=0.005560

tree= 1, node=262, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=263, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=264, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=265, feature= 5, thr= 85.06, gain=0.018894

tree= 1, node=266, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=267, feature= 9, thr= 13.18, gain=0.015927

tree= 1, node=268, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=269, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=270, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=271, feature= 7, thr= 56.18, gain=0.072945

tree= 1, node=272, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=273, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=274, feature= 9, thr= 43.12, gain=0.000360

tree= 1, node=275, feature= 8, thr= 58.06, gain=0.004877

tree= 1, node=276, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=277, feature=14, thr=  0.25, gain=0.020407

tree= 1, node=278, feature=11, thr= 58.10, gain=0.098638

tree= 1, node=279, feature= 9, thr= 61.65, gain=0.036319

tree= 1, node=280, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=281, feature= 8, thr= 72.55, gain=0.058995

tree= 1, node=282, feature= 8, thr= 62.75, gain=0.005640

tree= 1, node=283, feature= 7, thr= 82.33, gain=0.034039

tree= 1, node=284, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=285, feature= 9, thr= -1.00, gain=0.000000

tree= 1, node=286, feature= 9, thr= 31.22, gain=0.000447

tree= 1, node=287, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=288, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=289, feature= 3, thr= 83.53, gain=0.365365

tree= 1, node=290, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=291, feature= 5, thr= 99.47, gain=0.009683

tree= 1, node=292, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=293, feature= 3, thr= 31.67, gain=0.000311

tree= 1, node=294, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=295, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=296, feature= 7, thr= 25.43, gain=0.003646

tree= 1, node=297, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=298, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=299, feature= 4, thr= -1.00, gain=0.000000

tree= 1, node=300, feature= 4, thr= -1.00, gain=0.000000

tree= 1, node=301, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=302, feature= 9, thr= -1.00, gain=0.000000

tree= 1, node=303, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=304, feature=15, thr=  0.02, gain=0.056312

tree= 1, node=305, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=306, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=307, feature= 7, thr= 76.06, gain=0.044440

tree= 1, node=308, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=309, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=310, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=311, feature= 3, thr= 91.18, gain=0.000286

tree= 1, node=312, feature= 5, thr= 72.43, gain=0.075842

tree= 1, node=313, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=314, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=315, feature=13, thr= 75.49, gain=0.019635

tree= 1, node=316, feature=11, thr= 49.67, gain=0.001009

tree= 1, node=317, feature= 6, thr=  1.31, gain=0.000169

tree= 1, node=318, feature= 3, thr= -1.00, gain=0.000000

tree= 1, node=319, feature= 2, thr= 67.43, gain=0.010267

tree= 1, node=320, feature= 3, thr= -1.00, gain=0.000000

tree= 1, node=321, feature= 3, thr= -1.00, gain=0.000000

tree= 1, node=322, feature=12, thr= 49.92, gain=0.007704

tree= 1, node=323, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=324, feature= 7, thr= 36.47, gain=0.000747

tree= 1, node=325, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=326, feature= 3, thr= 96.08, gain=0.001171

tree= 1, node=327, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=328, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=329, feature= 7, thr= 57.08, gain=0.002834

tree= 1, node=330, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=331, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=332, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=333, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=334, feature= 0, thr=  0.65, gain=0.001780

tree= 1, node=335, feature= 0, thr= 21.35, gain=0.001145

tree= 1, node=336, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=337, feature= 6, thr= 31.80, gain=0.000155

tree= 1, node=338, feature= 7, thr= 70.18, gain=0.051606

tree= 1, node=339, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=340, feature=11, thr= 28.94, gain=0.001190

tree= 1, node=341, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=342, feature= 3, thr= 86.22, gain=0.082330

tree= 1, node=343, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=344, feature= 5, thr= -1.00, gain=0.000000

tree= 1, node=345, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=346, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=347, feature= 9, thr= -1.00, gain=0.000000

tree= 1, node=348, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=349, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=350, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=351, feature= 8, thr= 28.63, gain=0.000403

tree= 1, node=352, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=353, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=354, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=355, feature= 1, thr= 77.29, gain=0.000486

tree= 1, node=356, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=357, feature= 5, thr= -1.00, gain=0.000000

tree= 1, node=358, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=359, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=360, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=361, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=362, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=363, feature= 0, thr=  0.00, gain=0.000000

tree= 1, node=364, feature= 6, thr= -1.00, gain=0.000000

tree= 1, node=365, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=366, feature= 6, thr= -1.00, gain=0.000000

tree= 1, node=367, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=368, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=369, feature= 0, thr= 59.00, gain=0.001794

tree= 1, node=370, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=371, feature= 5, thr= 37.29, gain=0.059002

tree= 1, node=372, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=373, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=374, feature=14, thr= 96.16, gain=0.146594

tree= 1, node=375, feature= 3, thr= -1.00, gain=0.000000

tree= 1, node=376, feature= 1, thr= 84.31, gain=0.002670

tree= 1, node=377, feature= 1, thr= 87.06, gain=0.002005

tree= 1, node=378, feature=12, thr= 50.24, gain=0.000336

tree= 1, node=379, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=380, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=381, feature= 0, thr= 30.18, gain=0.001202

tree= 1, node=382, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=383, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=384, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=385, feature= 1, thr= 67.12, gain=0.000638

tree= 1, node=386, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=387, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=388, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=389, feature= 3, thr= -1.00, gain=0.000000

tree= 1, node=390, feature=13, thr=  4.12, gain=0.003039

tree= 1, node=391, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=392, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=393, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=394, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=395, feature= 0, thr= 87.65, gain=0.053172

tree= 1, node=396, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=397, feature= 1, thr= 58.49, gain=0.000604

tree= 1, node=398, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=399, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=400, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=401, feature= 8, thr= 87.45, gain=0.004203

tree= 1, node=402, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=403, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=404, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=405, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=406, feature= 3, thr= -1.00, gain=0.000000

tree= 1, node=407, feature= 8, thr= 45.10, gain=0.017898

tree= 1, node=408, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=409, feature= 7, thr= -1.00, gain=0.000000

tree= 1, node=410, feature= 2, thr= -1.00, gain=0.000000

tree= 1, node=411, feature= 6, thr= 42.63, gain=0.002612

tree= 1, node=412, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=413, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=414, feature= 8, thr=  3.53, gain=0.000822

tree= 1, node=415, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=416, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=417, feature= 3, thr= -1.00, gain=0.000000

tree= 1, node=418, feature= 0, thr= 62.24, gain=0.000547

tree= 1, node=419, feature= 0, thr= -1.00, gain=0.000000

tree= 1, node=420, feature= 1, thr= -1.00, gain=0.000000

tree= 1, node=421, feature=14, thr=  0.25, gain=0.000785

tree= 1, node=422, feature= 1, thr= -1.00, gain=0.000000

